IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia,Estudios,TipoCliente
27576,"Spady, Shelby",1950-09-04,F,ES,las palmas,PreUniversitario,nuevo
27577,"Zimmerman, Alishah",1964-11-18,F,NA,león,Universitario,Nuebo
27578,"Hazel, Kamrin",1945-07-23,NA,ES,Granada,Primario,COMUN
27579,"Yoo, Torrey",1982-07-05,NA,ES,Zaragoza,PreUniversitario,COMUN
27580,"el-El-Sayed, Bassaam",1942-06-08,M,ES,Lérida,Primario,nuevo
27581,"Icolari, Najimah",1989-09-30,f,NA,SEVILLA,Secundario,VIP
27582,"Huang, Andrew",1976-08-13,F,ES,sevilla,Secundario,vip
27583,"Thomas, Rito",1967-05-26,m,W.S.,Palencia,Secundario,V.I.P.
27584,"Calo, Brandon",1968-08-11,f,ES,córdoba,Primario,V I P
27585,"Ramirez Hernandez, Amayrani",1954-04-22,F,ES,Navarra,PreUniversitario,nuevo
27586,"Shaheen, Alexa",1979-01-25,f,ES,Salamanca,PreUniversitario,Comun
27587,"Welch, Scott",1974-11-06,M,QA,albacete,PreUniversitario,NUEVO
27588,"Rothrock, Carla",1955-03-02,NA,ES,ciudad real,Primario,Común
27589,"el-Haque, Aakif",1990-11-27,NA,NA,cáceres,PreUniversitario,VIP
27590,"Mosqueda, Jacob",1948-12-28,M,ES,LÉRIDA,PreUniversitario,NUEVO
27591,"Tosh, Angeline",1958-04-15,m,ES,huesca,PreUniversitario,Común
27592,"Melgoza, Erica",1957-02-18,NA,ES,guadalajara,PreUniversitario,vip
27593,"el-Amen, Dhaki",1989-04-13,M,NF,Teruel,Universitario,V I P
27594,"Avants, Smokey",1946-06-08,f,ES,Teruel,Secundario,Comun
27595,"Spivey, Deshaun",1960-01-30,F,gs,Salamanca,Universitario,V I P
27596,"Prieto, Luke-Anthony",1989-08-29,f,ES,MÁLAGA,Secundario,VIP
27597,"al-Neman, Mustaba",1971-09-04,F,ES,PONTEVEDRA,Secundario,COMUN
27598,"Shelton, Aimee",1978-06-18,f,ES,Granada,Primario,V I P
27599,"Dilorenzo, Christina",1986-04-14,m,FJ,Segovia,Universitario,COMUN
27600,"Le, Samuel",1968-11-08,m,ES,ZARAGOZA,Universitario,V I P
27601,"Boles, James",1953-12-04,f,N.E.,Córdoba,Secundario,nuevo
27602,"Badial, Santana",1981-03-06,NA,ES,Huesca,PreUniversitario,V.I.P.
27603,"Kastelic, Cody",1984-02-10,NA,ES,Sevilla,Secundario,V I P
27604,"el-Basha, Miqdaam",1984-02-02,f,ES,Córdoba,Secundario,V.I.P.
27605,"Barger, Tiffany",1974-11-12,NA,GM,NAVARRA,Primario,nuevo
27606,"al-Amara, Tulaiha",1966-05-05,f,ES,soria,Universitario,V.I.P.
27607,"Marlow, Alexander",1986-02-13,m,Om,HUESCA,PreUniversitario,COMUN
27608,"Colbert, Atif",1964-10-07,f,ES,Soria,Secundario,nuevo
27609,"Avila, Alex",1985-05-05,M,ES,CUENCA,PreUniversitario,vip
27610,"Intriglia, Destiny",1993-03-26,F,ES,Cantabria,Secundario,COMUN
27611,"Estrada, Liliana",1959-12-24,M,G.G.,Toledo,Primario,Comun
27612,"Hyatt, Conner",1987-02-06,f,ES,Guadalajara,Primario,V I P
27613,"el-Naderi, Hissa",1959-12-20,M,AG,Barcelona,Secundario,Común
27614,"Hines, Marqece",1955-12-13,m,ES,Albacete,Universitario,V I P
27615,"Anderson, Dakota",1980-02-13,NA,ES,LEÓN,Secundario,V I P
27616,"Mccarthy, Matagi",1993-10-17,NA,ES,cantabria,PreUniversitario,Común
27617,"al-Satter, Wisaam",1968-08-25,M,S.J.,Badajoz,Universitario,VIP
27618,"Martinez, Alexander",1950-11-22,m,ES,jaén,Primario,V I P
27619,"Ramirez, Domingo",1978-05-23,M,W.F.,Teruel,Primario,NUEVO
27620,"Palaniappan, Michael",1947-02-11,f,ES,zamora,Primario,COMUN
27621,"Huntington, Sierra",1991-10-06,f,ES,Caceres,PreUniversitario,V I P
27622,"Undiks, Sabrina",1946-08-14,m,ES,tarragona,Secundario,vip
27623,"Leblanc, Deavol",1940-01-13,m,B.S.,LA CORUÑA,Secundario,V.I.P.
27624,"al-Uddin, Aiman",1951-08-08,m,ES,LA RIOJA,Secundario,Comun
27625,"Nguyen, Tina",1981-09-11,f,Re,Ciudad Real,Primario,VIP
27626,"Chavez, Carolina",1948-06-20,F,ES,Cáceres,Secundario,Común
27627,"Thomas, William",1977-02-07,f,ES,Orense,PreUniversitario,V.I.P.
27628,"Contreras-Ruiz, Adrian",1950-10-15,F,ES,burgos,Secundario,NUEVO
27629,"Carmona, Isreal",1982-05-21,F,M.L.,ÁVILA,Secundario,Comun
27630,"al-Safi, Naasif",1972-03-20,NA,ES,LAS PALMAS,Universitario,COMUN
27631,"Reyna, Brittany",1965-09-26,m,vu,Sevilla,Secundario,Comun
27632,"al-Hares, Thaaqib",1957-07-21,m,ES,Huelva,Primario,nuevo
27633,"Peronard, Ryan",1972-06-10,f,ES,Asturias,PreUniversitario,COMUN
27634,"Gumataotao, Thu",1952-12-16,M,ES,ávila,Universitario,Comun
27635,"el-Halaby, Mahbooba",1953-03-14,F,co,La Coruña,Secundario,NUEVO
27636,"Schreiner, Derick",1968-12-02,NA,ES,Alicante,Primario,VIP
27637,"Santillan, Mario",1951-02-27,f,CF,Granada,PreUniversitario,V I P
27638,"Dasig, Binh",1992-01-09,f,ES,Albacete,PreUniversitario,Comun
27639,"Essogho, Betelhem",1980-09-30,f,ES,CASTELLÓN,PreUniversitario,vip
27640,"Pineau, Deven",1988-06-25,f,ES,PALENCIA,PreUniversitario,VIP
27641,"Hatcher, Nicholas",1945-03-27,f,K.G.,Ciudad Real,Secundario,VIP
27642,"el-Hammad, Dhaki",1989-09-28,M,ES,Valladolid,PreUniversitario,VIP
27643,"Saunders, Cydnee",1976-05-14,NA,AG,huesca,Universitario,Comun
27644,"Jones, Cameron",1968-12-04,NA,ES,PONTEVEDRA,Secundario,V I P
27645,"Eiskina, Darren",1994-08-29,M,ES,zamora,Primario,NUEVO
27646,"el-Bilal, Misbaah",1959-09-25,M,ES,Navarra,Universitario,NUEVO
27647,"Pomeroy, Chase",1960-07-30,m,CI,la rioja,Secundario,V I P
27648,"Yohe-Ironwing, Meeka",1990-05-15,f,ES,CÁDIZ,Secundario,V I P
27649,"Anaya, Clinton",1987-01-25,M,LY,VIZCAYA,Secundario,COMUN
27650,"Adams, Semira",1966-01-31,F,ES,ORENSE,PreUniversitario,COMUN
27651,"Mcwilliams, Hannah",1969-06-22,m,ES,Toledo,Primario,V.I.P.
27652,"Tian, Nhi",1978-04-20,f,ES,BARCELONA,Secundario,NUEVO
27653,"Mooney, Eric",1958-10-09,M,NA,gerona,Secundario,nuevo
27654,"Salazar, Chaska",1972-08-09,F,ES,castellón,Secundario,COMUN
27655,"King, T'Keyah",1955-07-03,F,th,Lerida,PreUniversitario,VIP
27656,"Hood, Lino",1945-05-15,NA,ES,asturias,Secundario,Comun
27657,"Gallegos, Javier",1944-09-04,m,ES,Barcelona,Primario,COMUN
27658,"Diaz-Cardenas, Victoria",1966-11-13,f,ES,Palencia,Secundario,COMUN
27659,"Scott, Dustin",1989-05-14,NA,NA,salamanca,Primario,vip
27660,"Baca, Butch",1961-02-08,NA,ES,LUGO,PreUniversitario,VIP
27661,"Mckenzie, Ishi",1972-01-16,m,sr,pontevedra,Primario,COMUN
27662,"Rayford, Dejah",1980-11-05,m,ES,albacete,Secundario,VIP
27663,"Mendoza-Flores, Luis",1941-07-23,F,ES,cáceres,Secundario,Común
27664,"Thibault, Savannah",1947-08-25,F,ES,Orense,Secundario,Comun
27665,"al-Mirza, Mufeeda",1970-05-27,M,It,Zaragoza,Primario,Común
27666,"Gonzalez, Jose",1960-12-03,NA,ES,JAÉN,PreUniversitario,VIP
27667,"Minjares, John",1966-07-15,M,ES,Navarra,Secundario,V.I.P.
27668,"al-Sarah, Ruwaid",1993-07-24,f,ES,Jaén,PreUniversitario,V I P
27669,"Belmont, Aaron",1942-01-20,F,ES,castellón,Secundario,V.I.P.
27670,"el-Akhtar, Hishma",1980-09-24,NA,ES,ÁLAVA,PreUniversitario,vip
27671,"Senphannarat, Jeffrey",1984-05-29,F,LR,pontevedra,Primario,V.I.P.
27672,"Romero, Coleman",1966-05-03,M,ES,ÁLAVA,PreUniversitario,COMUN
27673,"Ives, Juancarlos",1991-07-11,F,Gq,Badajoz,Primario,COMUN
27674,"el-Zaman, Insaaf",1959-10-09,f,ES,la rioja,Primario,Común
27675,"Alferos, Yal",1976-01-20,f,ES,LÉRIDA,Universitario,vip
27676,"Yu, Kevin",1980-07-16,m,ES,Alicante,Universitario,V I P
27677,"Abbott, Steven",1993-05-05,m,A.T.,Madrid,Primario,V.I.P.
27678,"Zhou, Son",1962-07-09,f,ES,Toledo,Secundario,COMUN
27679,"Harrison, Makaylah",1956-06-04,m,tw,Zaragoza,Primario,Común
27680,"Crowell-Brewer, Eric",1994-05-19,M,ES,Vizcaya,Secundario,V I P
27681,"Wilson, Johnnie",1975-02-20,F,ES,murcia,Secundario,VIP
27682,"Ponce, Elna",1991-04-10,NA,ES,tarragona,Primario,V I P
27683,"Wada, Angelina",1991-05-18,m,NA,Guipúzcoa,Primario,vip
27684,"al-Siddiqi, Aatif",1942-09-21,M,ES,Alicante,PreUniversitario,vip
27685,"el-Mahmoud, Nawaar",1987-11-17,f,NA,PONTEVEDRA,PreUniversitario,COMUN
27686,"Lewis, Rochelle",1993-12-29,f,ES,islas balears,PreUniversitario,vip
27687,"Tran, Brent",1993-10-21,M,ES,CANTABRIA,Secundario,Común
27688,"Medina, Jose",1958-01-22,F,ES,Álava,PreUniversitario,vip
27689,"Najera, Michael",1959-10-06,NA,NA,Valladolid,Primario,V.I.P.
27690,"Farr, Emily",1954-02-26,F,ES,Las Palmas,Primario,V.I.P.
27691,"el-Aboud, Mawzoona",1940-02-09,f,Kn,cáceres,PreUniversitario,Comun
27692,"Lastrella, Rachel",1950-09-02,F,ES,Badajoz,Universitario,VIP
27693,"Iturbide, Matthew",1964-05-16,m,ES,ORENSE,Universitario,vip
27694,"Griego, Guillermo",1961-02-01,NA,ES,Islas Balears,Secundario,VIP
27695,"el-Mahmood, Anas",1993-09-02,M,TW,lérida,Primario,vip
27696,"Powell, Jungkar",1969-07-11,M,ES,madrid,Universitario,VIP
27697,"el-Nasrallah, Ashqar",1968-01-03,m,P.L.,león,Primario,nuevo
27698,"Parra, Kyra",1993-08-29,M,ES,Teruel,PreUniversitario,vip
27699,"Rigler, Thomas",1945-04-14,m,ES,Cuenca,Primario,Comun
27700,"Aleman-Reyes, Amanda",1972-02-02,M,ES,la coruña,PreUniversitario,Común
27701,"al-Rehmann, Firdaus",1945-02-10,F,NA,cuenca,PreUniversitario,NUEVO
27702,"Spice Alva, Veronica",1960-05-29,F,ES,Lérida,Primario,COMUN
27703,"Leddy, Matthew",1966-06-09,NA,gy,Cuenca,PreUniversitario,Comun
27704,"True, Lauren",1983-08-26,F,ES,huelva,Universitario,Común
27705,"al-Abu, Rif'a",1971-12-24,M,ES,Granada,Universitario,NUEVO
27706,"Koenig, Jeremy",1961-06-10,NA,ES,LUGO,PreUniversitario,VIP
27707,"al-Ayoob, Abdul Quddoos",1966-07-09,NA,V.U.,Lérida,Universitario,V I P
27708,"Williams, Briana",1944-02-06,M,ES,Lérida,Primario,nuevo
27709,"Loebis, Maithreyi",1974-12-05,NA,ug,Huesca,Primario,NUEVO
27710,"el-Rehman, Hibbaan",1994-08-14,m,ES,Cuenca,PreUniversitario,V.I.P.
27711,"Drake, James",1977-12-22,m,ES,toledo,Universitario,Comun
27712,"el-Atallah, Haibaa",1989-10-27,NA,ES,Badajoz,Universitario,NUEVO
27713,"Vasquez, Lauren",1948-10-10,F,bs,Segovia,Primario,NUEVO
27714,"Stevens, Justice",1970-09-04,NA,ES,Guadalajara,Primario,Común
27715,"Vincenty, La'Shedrick",1982-02-12,m,Cu,PONTEVEDRA,Universitario,Común
27716,"el-Habib, Sultana",1967-11-06,F,ES,Barcelona,Primario,nuevo
27717,"Phanthavongsa, Heather",1989-04-04,F,ES,Caceres,PreUniversitario,nuevo
27718,"Salvidrez, Maria",1981-06-19,f,ES,Vizcaya,Universitario,vip
27719,"Bhatt, Jian",1976-08-07,M,NA,sevilla,Primario,Común
27720,"Froome, Isiah",1950-07-07,m,ES,cuenca,Secundario,VIP
27721,"Miller, Sarah",1949-03-27,NA,S.S.,Santa Cruz De Tenerife,Universitario,vip
27722,"Harker-Jones, Ceverris",1973-11-24,m,ES,Lugo,PreUniversitario,NUEVO
27723,"Johnson-Dickerson, Leah",1952-10-10,NA,ES,segovia,Universitario,Comun
27724,"Frazier, Hunter",1979-02-28,M,ES,guipúzcoa,Secundario,COMUN
27725,"el-Reza, Sumayya",1950-06-17,M,gm,Ávila,Universitario,Común
27726,"Waynewood, Samantha",1954-06-17,f,ES,Badajoz,Secundario,VIP
27727,"Pham, Aman",1970-02-21,M,np,Castellón,PreUniversitario,Común
27728,"Montanez, Erick",1944-05-28,F,ES,tarragona,Universitario,V I P
27729,"el-Rais, Mushtaaqa",1958-12-19,m,ES,Leon,Universitario,V.I.P.
27730,"Farmer, Taylor",1966-08-17,M,ES,Soria,Universitario,VIP
27731,"Martinez, Darrick",1989-10-29,f,NA,Lerida,PreUniversitario,NUEVO
27732,"Andrew, Jarrod",1952-08-27,M,ES,Murcia,Universitario,COMUN
27733,"Hogan, Veronica",1970-07-17,F,DM,Lugo,Primario,nuevo
27734,"Chavez Bracamontes, Dustin",1968-01-30,M,ES,Cantabria,Secundario,NUEVO
27735,"Taylor, Margaret",1942-09-16,NA,ES,Avila,Universitario,VIP
27736,"Devaughn, Daejha",1943-02-23,f,ES,vizcaya,Primario,Comun
27737,"Huynh, Kelly",1941-11-10,NA,B.T.,Albacete,Secundario,VIP
27738,"Fejeran, April",1956-06-04,f,ES,cuenca,Universitario,COMUN
27739,"Lawson, Logan",1964-08-01,f,Kz,Valladolid,Secundario,nuevo
27740,"Heller, Lawrence",1941-08-06,F,ES,MADRID,Universitario,COMUN
27741,"Lofton, Elizario",1991-08-29,NA,ES,Ávila,PreUniversitario,VIP
27742,"Dayhoff, Grant",1965-11-15,M,ES,Orense,PreUniversitario,Común
27743,"el-Mohammadi, Faai Z",1969-08-20,f,NA,córdoba,Secundario,COMUN
27744,"Masingale, Savannah",1986-01-12,m,ES,BADAJOZ,Primario,V.I.P.
27745,"al-Zafar, Mawzoona",1940-06-05,NA,M.K.,BURGOS,Secundario,Común
27746,"Martinez, Amanda",1957-01-06,m,ES,Valladolid,Primario,Común
27747,"Flournoy, Lauren",1958-02-10,m,ES,ZARAGOZA,PreUniversitario,nuevo
27748,"Russell, Andres",1979-09-03,F,ES,NAVARRA,PreUniversitario,Comun
27749,"Romero, Alexandria",1941-06-13,NA,VI,Huelva,Secundario,vip
27750,"el-Momin, Neeshaan",1957-10-20,F,ES,Málaga,Secundario,VIP
27751,"Salucci, Jessica",1975-12-06,M,Ro,HUESCA,Universitario,Comun
27752,"Coon, Blake",1993-02-06,NA,ES,GERONA,Primario,Común
27753,"Largusa, Maria",1984-05-01,f,ES,Guipuzcoa,Secundario,vip
27754,"Bonsu, Tranae",1957-10-06,f,ES,Huelva,PreUniversitario,V.I.P.
27755,"Carbajal, Fernando",1946-02-25,F,ph,Orense,PreUniversitario,V.I.P.
27756,"al-Moussa, Shafee'a",1993-01-13,F,ES,lérida,Universitario,nuevo
27757,"Rayburn, Ciera",1990-04-01,f,T.L.,navarra,PreUniversitario,vip
27758,"al-Gaber, Raafi",1994-03-24,NA,ES,CASTELLÓN,Primario,COMUN
27759,"Willis, Brian",1974-04-23,F,ES,Orense,Secundario,NUEVO
27760,"el-Mansoor, Faadil",1953-12-13,f,ES,ALMERÍA,PreUniversitario,NUEVO
27761,"Pierce, Vanika",1967-03-23,F,MU,Gerona,Universitario,NUEVO
27762,"Gonzales, Rajean",1993-06-02,F,ES,Cantabria,Primario,V I P
27763,"el-Awan, Haibaa",1975-10-05,m,IE,Cádiz,Primario,vip
27764,"Thomas, Lasharelle",1981-06-30,f,ES,Vizcaya,PreUniversitario,Común
27765,"Charlie, Sage",1984-05-27,F,ES,Badajoz,Secundario,Común
27766,"Billups, Ahmed",1974-07-12,NA,ES,SALAMANCA,PreUniversitario,COMUN
27767,"Martinez, Jesse",1984-11-06,m,NA,GUIPÚZCOA,Primario,V.I.P.
27768,"Wardell, Amber",1967-02-18,F,ES,La Rioja,Primario,NUEVO
27769,"Stangby, Devyn",1988-11-20,F,Ki,Ciudad Real,PreUniversitario,NUEVO
27770,"Thompson, Tyler",1961-01-03,M,ES,LA CORUÑA,PreUniversitario,nuevo
27771,"Alvarez, Alejandro",1952-01-10,F,ES,SANTA CRUZ DE TENERIFE,Primario,COMUN
27772,"Doria, Shania",1963-09-02,M,ES,cantabria,Secundario,NUEVO
27773,"Johnson, Brandon",1953-10-17,m,GT,ALMERÍA,PreUniversitario,V.I.P.
27774,"Creel, Charles",1940-12-10,NA,ES,Avila,Universitario,COMUN
27775,"Norman, Shoshana",1940-09-22,f,fm,Lérida,PreUniversitario,Común
27776,"Bagaporo, Bryan",1945-01-17,m,ES,Alicante,Primario,V I P
27777,"Moore, Vanessa",1953-08-30,m,ES,tarragona,PreUniversitario,vip
27778,"Lee, Benjamin",1978-01-28,NA,ES,Alicante,Secundario,NUEVO
27779,"Gilady, Brian",1947-04-07,f,tt,gerona,Secundario,Común
27780,"Skaggs, Preston",1979-03-08,M,ES,SORIA,Universitario,nuevo
27781,"Channel, Michael",1947-08-01,NA,I.O.,Burgos,Universitario,V.I.P.
27782,"Delany, Ryan",1961-10-20,M,ES,Teruel,Primario,NUEVO
27783,"Lyons, Susan",1946-07-05,f,ES,Guipuzcoa,PreUniversitario,VIP
27784,"Bodnar, Michael",1975-06-27,m,ES,Toledo,PreUniversitario,nuevo
27785,"Harmon, Tayveon",1993-03-20,NA,BL,MADRID,Universitario,Comun
27786,"Ross, Gregory",1987-11-17,f,ES,MADRID,Primario,V I P
27787,"el-Mousa, Muhammad",1990-10-19,F,gs,Cadiz,Primario,VIP
27788,"el-Abu, Faseeha",1988-02-19,M,ES,Caceres,Primario,Nuebo
27789,"Hunt, Robert",1967-12-18,f,ES,valladolid,PreUniversitario,V.I.P.
27790,"Caranza, Ruben",1945-11-25,f,ES,ORENSE,Primario,Comun
27791,"Groesbeck, Lakota",1962-06-13,F,D.J.,CÁDIZ,Primario,COMUN
27792,"Rioja Piedras, Kameron",1963-05-24,f,ES,Valladolid,Universitario,V I P
27793,"Tanner, Jonah",1973-08-05,M,Om,TOLEDO,Primario,V.I.P.
27794,"Yang, Noalani",1942-06-19,F,ES,cáceres,PreUniversitario,Comun
27795,"Rincon, Brian",1948-12-28,NA,ES,CASTELLÓN,PreUniversitario,vip
27796,"Wagner, Kelson",1947-03-05,f,ES,BARCELONA,Universitario,VIP
27797,"Petti, Maritza",1963-06-09,F,ch,Guipúzcoa,Secundario,COMUN
27798,"Bernal, Jacqueline",1947-04-04,NA,ES,málaga,Secundario,V.I.P.
27799,"Luque-Quintana, Angel",1955-09-14,f,B.W.,gerona,PreUniversitario,nuevo
27800,"el-Hares, Mus'ab",1972-11-05,M,ES,guipúzcoa,Primario,V I P
27801,"Rojas, Mark",1980-08-02,f,ES,Albacete,Universitario,Común
27802,"Boyles, Hannah",1981-06-18,M,ES,HUESCA,Primario,VIP
27803,"el-Hamdan, Saahira",1968-11-17,f,Lk,Lugo,Universitario,NUEVO
27804,"Miller, Zachary",1981-06-21,F,ES,ZAMORA,Secundario,V I P
27805,"Zong-Liscum, Amanda",1949-06-22,f,Gd,ALMERÍA,Universitario,V I P
27806,"Foster-Anderson, Yao",1988-03-21,NA,ES,granada,PreUniversitario,VIP
27807,"Silva, Joseph",1944-04-20,NA,ES,SANTA CRUZ DE TENERIFE,Secundario,VIP
27808,"Brown, Ashley",1942-01-20,m,ES,La Rioja,Universitario,nuevo
27809,"Wu, Hannah",1963-02-08,f,NA,SEGOVIA,Secundario,COMUN
27810,"Potts, Kamron",1987-03-01,F,ES,cuenca,Secundario,vip
27811,"Siewiyumptewa, Michael",1965-11-08,f,NA,valencia,Universitario,nuevo
27812,"Alsop, Benjamin",1962-06-05,f,ES,Alicante,Primario,Comun
27813,"Jones, Megan",1957-11-02,NA,ES,álava,Primario,VIP
27814,"Song, Noah",1968-07-24,NA,ES,SALAMANCA,PreUniversitario,COMUN
27815,"Lee, Deasia",1953-10-16,M,th,gerona,PreUniversitario,VIP
27816,"Anderson, Yvette",1992-03-05,f,ES,león,Primario,COMUN
27817,"Mckoy, Thomas",1957-04-14,m,Gl,huesca,PreUniversitario,V I P
27818,"Phung, Olivia",1975-02-24,f,ES,Almeria,Secundario,Comun
27819,"Harden, Stephon",1950-05-11,NA,ES,NAVARRA,Universitario,NUEVO
27820,"Mccoy, Ryan",1989-05-13,M,ES,las palmas,Primario,V I P
27821,"al-Zia, Shafee'a",1976-05-10,m,lr,BADAJOZ,Secundario,vip
27822,"Embray, Lydia",1971-02-22,NA,ES,Albacete,Secundario,NUEVO
27823,"Santos, Malik",1980-02-21,NA,P.T.,CÁDIZ,PreUniversitario,VIP
27824,"Richter, Windy",1974-11-19,F,ES,sevilla,PreUniversitario,COMUN
27825,"Cisneros, Bianca",1972-09-16,m,ES,HUELVA,Primario,VIP
27826,"Barker, Krystal",1956-12-22,NA,ES,SANTA CRUZ DE TENERIFE,PreUniversitario,V.I.P.
27827,"el-Shariff, Hasnaa",1980-03-10,M,ZM,Jaén,Secundario,COMUN
27828,"Garnett, Chassity",1969-01-29,F,ES,GRANADA,Universitario,V I P
27829,"Arzate, Jade",1954-09-14,F,V.E.,sevilla,Secundario,Común
27830,"Bernal, John",1965-06-23,m,ES,Tarragona,PreUniversitario,V.I.P.
27831,"Embry, Cheyenne",1966-02-14,F,ES,Las Palmas,Universitario,NUEVO
27832,"Mack, Nathan",1944-01-10,F,ES,ZAMORA,Secundario,VIP
27833,"Martinez, Veronica",1940-01-01,F,Gl,LUGO,Secundario,V.I.P.
27834,"Rodriguez, Jessica",1973-11-08,f,ES,Almería,Primario,COMUN
27835,"Serrano, Brenda",1958-12-08,NA,RE,islas balears,PreUniversitario,vip
27836,"Askew, Kiana",1985-06-03,f,ES,Ciudad Real,Secundario,V I P
27837,"Clements, Tiffany",1947-02-05,NA,ES,Tarragona,PreUniversitario,V I P
27838,"Anderson, Audrey",1967-01-24,F,ES,huelva,Universitario,COMUN
27839,"Rojas, Luis",1990-07-24,NA,S.Z.,Albacete,Universitario,V I P
27840,"Powell, Dallas",1960-04-07,NA,ES,Zamora,Universitario,Común
27841,"Sanchez, Julio",1965-07-07,M,GF,Zamora,PreUniversitario,nuevo
27842,"Lunt, Adam",1969-02-16,F,ES,Navarra,PreUniversitario,VIP
27843,"Clayton, Alyssa",1976-09-05,f,ES,orense,Secundario,NUEVO
27844,"Floyd, Amber",1974-08-31,m,ES,Madrid,Universitario,COMUN
27845,"Le, Jerry",1944-05-15,NA,tj,Segovia,Primario,V I P
27846,"Knight, Rowtinya",1952-08-08,F,ES,albacete,PreUniversitario,NUEVO
27847,"Shrestha, Peter",1994-08-15,m,NA,almería,Universitario,vip
27848,"Quintana, Anthony",1957-11-28,m,ES,jaén,Primario,V.I.P.
27849,"el-Saadeh, Mufliha",1964-09-21,m,ES,Asturias,Universitario,VIP
27850,"Her, Hannah",1942-08-11,m,ES,NAVARRA,Universitario,V I P
27851,"Shino, Joshua Ian",1970-09-13,m,Vu,SEGOVIA,Primario,V.I.P.
27852,"Repollo, John",1956-06-30,M,ES,Huesca,PreUniversitario,Común
27853,"Fazio, Kelly",1957-12-25,M,ER,TERUEL,PreUniversitario,V.I.P.
27854,"Moran, Jordan",1988-01-25,F,ES,palencia,PreUniversitario,vip
27855,"Gonzales, Angel",1993-11-12,M,ES,Cordoba,PreUniversitario,V I P
27856,"Carrillo, Cameron",1950-08-31,NA,ES,Alava,PreUniversitario,COMUN
27857,"Hill, Marshae",1954-10-30,F,uz,VIZCAYA,Universitario,Común
27858,"Dach, Victoria",1961-04-15,f,ES,ALBACETE,Universitario,COMUN
27859,"Murnan, Justin",1987-04-01,NA,L.U.,Alicante,Primario,COMUN
27860,"Kim, Olivia",1950-11-05,f,ES,barcelona,Primario,VIP
27861,"Frauens, Kiersten",1948-12-15,m,ES,Barcelona,Universitario,NUEVO
27862,"Figueroa, Julian",1948-11-17,F,ES,LA CORUÑA,Secundario,COMUN
27863,"Quinonez, Rachel",1948-01-21,NA,NA,MURCIA,Secundario,nuevo
27864,"el-Sami, Mushtaaqa",1958-06-16,F,ES,ALBACETE,PreUniversitario,COMUN
27865,"Dee, Hunter",1969-05-12,M,NA,ALMERÍA,PreUniversitario,Común
27866,"Fears, Bradford",1994-04-12,f,ES,Lugo,Primario,Común
27867,"Villa, Yarisa",1942-01-11,NA,ES,MÁLAGA,Primario,VIP
27868,"el-Mourad, Sajiyya",1956-01-30,F,ES,BADAJOZ,Secundario,nuevo
27869,"Evans, Cinthia",1958-03-13,f,Ne,huelva,Universitario,COMUN
27870,"Martinez, Violet",1994-02-02,F,ES,Leon,PreUniversitario,vip
27871,"Asmerom, Colton",1986-04-23,M,F.K.,islas balears,Primario,Común
27872,"Goodman, Ashley",1983-03-22,m,ES,MURCIA,Universitario,COMUN
27873,"Jones, Zhane",1965-04-19,NA,ES,Almería,Primario,NUEVO
27874,"Sierra, Myrissa",1979-08-25,f,ES,Cuenca,PreUniversitario,nuevo
27875,"Clay, John",1960-03-31,M,K.I.,Valencia,Universitario,NUEVO
27876,"Lujan, Cassidy",1941-03-03,NA,ES,León,Secundario,COMUN
27877,"al-Meskin, Randa",1968-06-07,M,W.S.,castellón,PreUniversitario,Común
27878,"Guevara-Zermeno, Monserrat",1990-01-06,F,ES,burgos,PreUniversitario,COMUN
27879,"Taylor, Nathaniel",1986-02-08,NA,ES,HUELVA,Universitario,Comun
27880,"Crouch, Elijah",1971-04-30,NA,ES,JAÉN,PreUniversitario,COMUN
27881,"al-Moradi, Shujaa",1944-08-30,NA,tc,Almería,Primario,COMUN
27882,"Cain, Robert",1958-12-16,m,ES,Segovia,Secundario,Común
27883,"Hallenbeck, Duy",1951-11-05,NA,sg,salamanca,Universitario,V I P
27884,"al-Rasul, Dhaafir",1941-06-05,M,ES,Islas Balears,Universitario,COMUN
27885,"el-Minhas, Zainuddeen",1987-04-30,m,ES,Albacete,PreUniversitario,nuevo
27886,"Gray, William",1964-12-02,NA,ES,Valladolid,Primario,COMUN
27887,"Gaylord, Mason",1945-05-17,m,mh,PONTEVEDRA,Primario,V I P
27888,"Steward, Nasteh",1947-05-07,F,ES,Burgos,Universitario,VIP
27889,"Bailey, William",1955-12-05,m,ER,palencia,Secundario,vip
27890,"el-Ghanem, Izzat",1947-10-06,F,ES,GUIPÚZCOA,Secundario,V.I.P.
27891,"Ra, Jenna",1992-10-17,M,ES,Segovia,Primario,VIP
27892,"Baer, Joshua",1941-04-16,M,ES,Granada,Universitario,Comun
27893,"Cornelius, Deandre",1983-09-28,f,Gs,cuenca,Universitario,V.I.P.
27894,"el-Rasheed, Baheej",1947-11-30,F,ES,lugo,Universitario,V I P
27895,"Famber, Aliyah",1960-01-18,NA,bl,VIZCAYA,Secundario,V.I.P.
27896,"Manuel, Jirey",1957-08-14,M,ES,LÉRIDA,Secundario,nuevo
27897,"Martinez, Amber",1958-03-30,NA,ES,PONTEVEDRA,PreUniversitario,vip
27898,"Kelly, Maitaya",1976-01-06,NA,ES,Caceres,Universitario,NUEVO
27899,"Dominguez-Faudoa, Daniel",1979-07-31,m,Hk,lérida,Primario,COMUN
